city,lat,lng,date,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,weather_code
Bou Arfa,33.25,-8.4375,2026-09-16,20.9,20.9,0.0,0,19.7,35.6,2
Bou Arfa,33.25,-8.4375,2026-09-17,19.5,19.5,0.0,0,15.2,27.0,3
Bou Arfa,33.25,-8.4375,2026-09-18,19.0,19.0,0.0,0,19.0,35.3,45
Bou Arfa,33.25,-8.4375,2026-09-19,20.5,20.5,0.0,2,18.4,34.9,3
Bou Arfa,33.25,-8.4375,2026-09-20,21.1,21.1,0.0,0,17.3,32.8,45
Tahannawt,33.25,-8.4375,2026-09-14,21.0,21.0,0.0,0,14.2,25.9,1
Tahannawt,33.25,-8.4375,2026-09-15,21.5,21.5,0.0,0,17.0,30.2,45
Tahannawt,33.25,-8.4375,2026-09-16,20.9,20.9,0.0,0,19.7,35.6,2
Tahannawt,33.25,-8.4375,2026-09-17,19.5,19.5,0.0,0,15.2,27.0,3
Tahannawt,33.25,-8.4375,2026-09-18,19.0,19.0,0.0,0,19.0,35.3,45
Tahannawt,33.25,-8.4375,2026-09-19,20.5,20.5,0.0,2,18.4,34.9,3
Tahannawt,33.25,-8.4375,2026-09-20,21.1,21.1,0.0,0,17.3,32.8,45
Arfoud,33.25,-8.4375,2026-09-14,21.0,21.0,0.0,0,14.2,25.9,1
Arfoud,33.25,-8.4375,2026-09-15,21.5,21.5,0.0,0,17.0,30.2,45
Arfoud,33.25,-8.4375,2026-09-16,20.9,20.9,0.0,0,19.7,35.6,2
Arfoud,33.25,-8.4375,2026-09-17,19.5,19.5,0.0,0,15.2,27.0,3
Arfoud,33.25,-8.4375,2026-09-18,19.0,19.0,0.0,0,19.0,35.3,45
Arfoud,33.25,-8.4375,2026-09-19,20.5,20.5,0.0,2,18.4,34.9,3
Arfoud,33.25,-8.4375,2026-09-20,21.1,21.1,0.0,0,17.3,32.8,45
Tahla,33.25,-8.4375,2026-09-14,21.0,21.0,0.0,0,14.2,25.9,1
Tahla,33.25,-8.4375,2026-09-15,21.5,21.5,0.0,0,17.0,30.2,45
Tahla,33.25,-8.4375,2026-09-16,20.9,20.9,0.0,0,19.7,35.6,2
Tahla,33.25,-8.4375,2026-09-17,19.5,19.5,0.0,0,15.2,27.0,3
Tahla,33.25,-8.4375,2026-09-18,19.0,19.0,0.0,0,19.0,35.3,45
Tahla,33.25,-8.4375,2026-09-19,20.5,20.5,0.0,2,18.4,34.9,3
Tahla,33.25,-8.4375,2026-09-20,21.1,21.1,0.0,0,17.3,32.8,45
Missour,30.3125,-9.5,2026-09-14,25.3,25.3,0.0,3,17.9,34.6,3
Missour,30.3125,-9.5,2026-09-15,25.6,25.6,0.0,3,18.7,36.4,2
Missour,30.3125,-9.5,2026-09-16,21.6,21.6,0.0,0,20.5,39.6,1
Missour,30.3125,-9.5,2026-09-17,21.0,21.0,0.0,0,17.5,34.2,3
Missour,30.3125,-9.5,2026-09-18,20.0,20.0,0.0,5,18.4,36.0,2
Missour,30.3125,-9.5,2026-09-19,20.3,20.3,0.0,5,16.3,40.0,3
Missour,30.3125,-9.5,2026-09-20,25.4,25.4,0.0,0,16.9,38.5,1
Sidi Lmokhtar,30.3125,-9.5,2026-09-14,25.3,25.3,0.0,3,17.9,34.6,3
Sidi Lmokhtar,30.3125,-9.5,2026-09-15,25.6,25.6,0.0,3,18.7,36.4,2
Sidi Lmokhtar,30.3125,-9.5,2026-09-16,21.6,21.6,0.0,0,20.5,39.6,1
Sidi Lmokhtar,30.3125,-9.5,2026-09-17,21.0,21.0,0.0,0,17.5,34.2,3
Sidi Lmokhtar,30.3125,-9.5,2026-09-18,20.0,20.0,0.0,5,18.4,36.0,2
Sidi Lmokhtar,30.3125,-9.5,2026-09-19,20.3,20.3,0.0,5,16.3,40.0,3
Sidi Lmokhtar,30.3125,-9.5,2026-09-20,25.4,25.4,0.0,0,16.9,38.5,1
Douar Toulal,30.3125,-9.5,2026-09-14,25.3,25.3,0.0,3,17.9,34.6,3
Douar Toulal,30.3125,-9.5,2026-09-15,25.6,25.6,0.0,3,18.7,36.4,2
Douar Toulal,30.3125,-9.5,2026-09-16,21.6,21.6,0.0,0,20.5,39.6,1
Douar Toulal,30.3125,-9.5,2026-09-17,21.0,21.0,0.0,0,17.5,34.2,3
Douar Toulal,30.3125,-9.5,2026-09-18,20.0,20.0,0.0,5,18.4,36.0,2
Douar Toulal,30.3125,-9.5,2026-09-19,20.3,20.3,0.0,5,16.3,40.0,3
Douar Toulal,30.3125,-9.5,2026-09-20,25.4,25.4,0.0,0,16.9,38.5,1
Oulad Yaïch,30.3125,-9.5,2026-09-14,25.3,25.3,0.0,3,17.9,34.6,3
Oulad Yaïch,30.3125,-9.5,2026-09-15,25.6,25.6,0.0,3,18.7,36.4,2
Oulad Yaïch,30.3125,-9.5,2026-09-16,21.6,21.6,0.0,0,20.5,39.6,1
Oulad Yaïch,30.3125,-9.5,2026-09-17,21.0,21.0,0.0,0,17.5,34.2,3
Oulad Yaïch,30.3125,-9.5,2026-09-18,20.0,20.0,0.0,5,18.4,36.0,2
Oulad Yaïch,30.3125,-9.5,2026-09-19,20.3,20.3,0.0,5,16.3,40.0,3
Oulad Yaïch,30.3125,-9.5,2026-09-20,25.4,25.4,0.0,0,16.9,38.5,1
Zawyat ech Cheïkh,30.3125,-9.5,2026-09-14,25.3,25.3,0.0,3,17.9,34.6,3
Zawyat ech Cheïkh,30.3125,-9.5,2026-09-15,25.6,25.6,0.0,3,18.7,36.4,2
Zawyat ech Cheïkh,30.3125,-9.5,2026-09-16,21.6,21.6,0.0,0,20.5,39.6,1
Zawyat ech Cheïkh,30.3125,-9.5,2026-09-17,21.0,21.0,0.0,0,17.5,34.2,3
Zawyat ech Cheïkh,30.3125,-9.5,2026-09-18,20.0,20.0,0.0,5,18.4,36.0,2
Zawyat ech Cheïkh,30.3125,-9.5,2026-09-19,20.3,20.3,0.0,5,16.3,40.0,3
Zawyat ech Cheïkh,30.3125,-9.5,2026-09-20,25.4,25.4,0.0,0,16.9,38.5,1
Imi-n-Tanout,30.3125,-9.5,2026-09-14,25.3,25.3,0.0,3,17.9,34.6,3
Imi-n-Tanout,30.3125,-9.5,2026-09-15,25.6,25.6,0.0,3,18.7,36.4,2
Imi-n-Tanout,30.3125,-9.5,2026-09-16,21.6,21.6,0.0,0,20.5,39.6,1
Imi-n-Tanout,30.3125,-9.5,2026-09-17,21.0,21.0,0.0,0,17.5,34.2,3
Imi-n-Tanout,30.3125,-9.5,2026-09-18,20.0,20.0,0.0,5,18.4,36.0,2
Imi-n-Tanout,30.3125,-9.5,2026-09-19,20.3,20.3,0.0,5,16.3,40.0,3
Imi-n-Tanout,30.3125,-9.5,2026-09-20,25.4,25.4,0.0,0,16.9,38.5,1
Sebt Gzoula,30.3125,-9.5,2026-09-14,25.3,25.3,0.0,3,17.9,34.6,3
Sebt Gzoula,30.3125,-9.5,2026-09-15,25.6,25.6,0.0,3,18.7,36.4,2
Sebt Gzoula,30.3125,-9.5,2026-09-16,21.6,21.6,0.0,0,20.5,39.6,1
Sebt Gzoula,30.3125,-9.5,2026-09-17,21.0,21.0,0.0,0,17.5,34.2,3
Sebt Gzoula,30.3125,-9.5,2026-09-18,20.0,20.0,0.0,5,18.4,36.0,2
Sebt Gzoula,30.3125,-9.5,2026-09-19,20.3,20.3,0.0,5,16.3,40.0,3
Sebt Gzoula,30.3125,-9.5,2026-09-20,25.4,25.4,0.0,0,16.9,38.5,1
Tifariti,32.3125,-6.375,2026-09-14,25.5,25.5,0.0,5,18.8,46.1,3
Tifariti,32.3125,-6.375,2026-09-15,25.3,25.3,0.0,0,22.0,45.0,61
Tifariti,32.3125,-6.375,2026-09-16,21.2,21.2,0.0,0,17.9,36.7,2
Tifariti,32.3125,-6.375,2026-09-17,18.7,18.7,0.0,5,10.7,24.8,2
Tifariti,32.3125,-6.375,2026-09-18,18.9,18.9,0.0,14,10.6,20.9,3
Tifariti,32.3125,-6.375,2026-09-19,22.6,22.6,0.6,14,14.3,28.4,3
Tifariti,32.3125,-6.375,2026-09-20,26.6,26.6,0.0,3,18.0,37.1,2
